	0	1	2	3
1196	Banana	16	orange	0.00704635
1197	Banana	16	whistle	0.0067034
1198	Banana	16	strainer	0.00556556
1199	Banana	16	rocking chair, rocker	0.00550185
1200	Banana	2	rock beauty, Holocanthus tricolor	0.417461
1201	Banana	2	banana	0.123135
1202	Banana	2	sea slug, nudibranch	0.115428
1203	Banana	2	flatworm, platyhelminth	0.0296678
1204	Banana	2	plate	0.0218385
1205	Banana	2	anemone fish	0.0213516
1206	Banana	2	carbonara	0.0197862
1207	Banana	2	pencil sharpener	0.0175768
1208	Banana	2	snorkel	0.0154691
1209	Banana	2	coil, spiral, volute, whorl, helix	0.0109462
1210	Banana	3	banana	0.418747
1211	Banana	3	coil, spiral, volute, whorl, helix	0.411786
1212	Banana	3	vine snake	0.037956
1213	Banana	3	hook, claw	0.0273512
1214	Banana	3	cup	0.0194788
1215	Banana	3	flatworm, platyhelminth	0.0139432
1216	Banana	3	sea slug, nudibranch	0.0099314
1217	Banana	3	green snake, grass snake	0.00726669
1218	Banana	3	anemone fish	0.00552936
1219	Banana	3	volleyball	0.00546258
1220	Banana	4	banana	0.618004
1221	Banana	4	bell pepper	0.142925
1222	Banana	4	cucumber, cuke	0.0726337
1223	Banana	4	coil, spiral, volute, whorl, helix	0.0178078
1224	Banana	4	mortar	0.0171679
1225	Banana	4	vine snake	0.0158754
1226	Banana	4	knot	0.0140154
1227	Banana	4	green snake, grass snake	0.0137718
1228	Banana	4	artichoke, globe artichoke	0.0104496
1229	Banana	4	Granny Smith	0.0095237
1230	Banana	5	banana	0.364579
1231	Banana	5	cup	0.121272
1232	Banana	5	coil, spiral, volute, whorl, helix	0.0725849
1233	Banana	5	mixing bowl	0.0549405
1234	Banana	5	Granny Smith	0.0447848
1235	Banana	5	soup bowl	0.0387749
1236	Banana	5	mortar	0.0279029
1237	Banana	5	nipple	0.0263565
1238	Banana	5	strainer	0.0232113
1239	Banana	5	pitcher, ewer	0.0228292
1240	Banana	6	banana	0.962737
1241	Banana	6	acorn squash	0.00525043
1242	Banana	6	jackfruit, jak, jack	0.00368097
1243	Banana	6	zucchini, courgette	0.00301229
1244	Banana	6	nipple	0.0029129
1245	Banana	6	corn	0.00174055
1246	Banana	6	spaghetti squash	0.00124361
1247	Banana	6	cucumber, cuke	0.00119308
1248	Banana	6	ear, spike, capitulum	0.00118885
1249	Banana	6	lemon	0.00112619
1250	Banana	7	banana	1.0
1251	Banana	7	dumbbell	0.0
1252	Banana	7	carbonara	0.0
1253	Banana	7	stole	0.0
1254	Banana	7	rubber eraser, rubber, pencil eraser	0.0
1255	Banana	7	coffee mug	0.0
1256	Banana	7	flagpole, flagstaff	0.0
1257	Banana	7	parallel bars, bars	0.0
1258	Banana	7	cheeseburger	0.0
1259	Banana	7	bubble	0.0
1260	Banana	8	banana	0.878092
1261	Banana	8	Loafer	0.0356656
1262	Banana	8	clog, geta, patten, sabot	0.0332859
1263	Banana	8	sandal	0.0225568
1264	Banana	8	spaghetti squash	0.00248008
1265	Banana	8	sombrero	0.00245616
1266	Banana	8	buckle	0.00234246
1267	Banana	8	mortar	0.00181263
1268	Banana	8	running shoe	0.00178679
1269	Banana	8	French loaf	0.0015314
1270	Banana	9	banana	0.892834
1271	Banana	9	lemon	0.0367536
1272	Banana	9	coil, spiral, volute, whorl, helix	0.00729105
1273	Banana	9	orange	0.00643005
1274	Banana	9	hook, claw	0.00522206
1275	Banana	9	nipple	0.0034955
1276	Banana	9	mortar	0.00317637
1277	Banana	9	oxygen mask	0.00287517
1278	Banana	9	pitcher, ewer	0.00239983
1279	Banana	9	cup	0.00218887
